track_id,track_artist,track_title,dj_mention,post_id,page,date,text,confidence,notes
7448,Oni Ayhun,OAR003-B // Oni Ayhun Records 2009,"i just pretended it was Dixons last track, because it cant get any better after this one",22847,Panorama Bar Music,2011-02-14,"i just pretended it was Dixons last track, because it cant get any better after this one..",medium,extracted from post message only
7448,Oni Ayhun,OAR003-B // Oni Ayhun Records 2009,does anyone know which track of the knife it was that dixon played? i asked him but forgot the title. they also played,23179,Panorama Bar Music,2010-10-05,"does anyone know which track of the knife it was that dixon played?
i asked him but forgot the title.
they also played",medium,extracted from post message only
7450,Bryan Ferry,Don't Stop The Dance (Todd Terje Remix),Kiki,13601,Panorama Bar Music,2017-06-05,Kiki,high,extracted from post message only
7450,Bryan Ferry,Don't Stop The Dance (Todd Terje Remix),massimiliano pagliara's last track:,16849,Panorama Bar Music,2014-09-15,massimiliano pagliara's last track:,high,extracted from post message only
7450,Bryan Ferry,Don't Stop The Dance (Todd Terje Remix),nd,16978,Panorama Bar Music,2014-08-17,nd,high,extracted from post message only
7451,Alan Braxe & Fred Falke,Most Wanted (Official),Kiki in the last hour bevor closing,13602,Panorama Bar Music,2017-06-05,Kiki in the last hour bevor closing,high,extracted from post message only
7451,Alan Braxe & Fred Falke,Most Wanted (Official),Nick Höppner,17910,Panorama Bar Music,2014-01-05,Nick Höppner,high,extracted from post message only
7452,Dude Energy,Renee Running,Dixon,13603,Panorama Bar Music,2017-06-05,Dixon,high,extracted from post message only
7452,Dude Energy,Renee Running,Chida,13837,Panorama Bar Music,2017-03-13,Chida,high,extracted from post message only
7452,Dude Energy,Renee Running,Gilb'R,15531,Panorama Bar Music,2015-10-14,Gilb'R,high,extracted from post message only
7452,Dude Energy,Renee Running,Partok,16220,Panorama Bar Music,2015-02-28,Partok,high,extracted from post message only
7453,Moodymann Und Ruth Yaakov Ensemble,Young Salgash Madre (Underspreche Re - Edit),job jobse,13604,Panorama Bar Music,2017-06-05,job jobse,high,extracted from post message only
7453,Moodymann Und Ruth Yaakov Ensemble,Young Salgash Madre (Underspreche Re - Edit),Red Axes,14109,Panorama Bar Music,2016-12-05,Red Axes,high,extracted from post message only
7455,Panther,Goblin City (Holy Ghost! Extended Disco Dub),Chloé,13607,Panorama Bar Music,2017-06-05,Chloé,high,extracted from post message only
7456,Dmx Krew,Come to me,Job Jobse,13608,Panorama Bar Music,2017-06-05,Job Jobse,high,extracted from post message only
7457,Le Gayi,Full Song | Dil To Pagal Hai | Karisma Kapoor | Asha Bhosle,Dixon,13609,Panorama Bar Music,2017-06-05,Dixon,high,extracted from post message only
7459,Feelin You In And Out (Shelter Mix),Peven Everett,Tama Sumo <3,13611,Panorama Bar Music,2017-06-05,Tama Sumo <3,high,extracted from post message only
7459,Feelin You In And Out (Shelter Mix),Peven Everett,Ryan Elliott,13782,Panorama Bar Music,2017-03-27,Ryan Elliott,high,extracted from post message only
7459,Feelin You In And Out (Shelter Mix),Peven Everett,Gilb`R,16200,Panorama Bar Music,2015-03-08,Gilb`R,high,extracted from post message only
7459,Feelin You In And Out (Shelter Mix),Peven Everett,Ryan Elliott makes magic with that body,17711,Panorama Bar Music,2014-02-17,Ryan Elliott makes magic with that body,high,extracted from post message only
7459,Feelin You In And Out (Shelter Mix),Peven Everett,Hunee,18031,Panorama Bar Music,2013-12-17,Hunee.,high,extracted from post message only
7459,Feelin You In And Out (Shelter Mix),Peven Everett,"The Black Madonna, movement is the medium",18150,Panorama Bar Music,2013-11-25,"The Black Madonna, movement is the medium..",high,extracted from post message only
7459,Feelin You In And Out (Shelter Mix),Peven Everett,Ryan Elliott,18524,Panorama Bar Music,2013-08-12,Ryan Elliott,high,extracted from post message only
7459,Feelin You In And Out (Shelter Mix),Peven Everett,ryan elliot,18553,Panorama Bar Music,2013-08-12,ryan elliot,high,extracted from post message only
7459,Feelin You In And Out (Shelter Mix),Peven Everett,George FitzGerald,20019,Panorama Bar Music,2012-10-21,George FitzGerald,high,extracted from post message only
7459,Feelin You In And Out (Shelter Mix),Peven Everett,Ryan Elliott,20328,Panorama Bar Music,2012-08-21,Ryan Elliott...,high,extracted from post message only
7459,Feelin You In And Out (Shelter Mix),Peven Everett,once again joy orbison,21023,Panorama Bar Music,2012-03-25,once again joy orbison...,high,extracted from post message only
7459,Feelin You In And Out (Shelter Mix),Peven Everett,Ryan:,21601,Panorama Bar Music,2012-01-02,Ryan:,high,extracted from post message only
7462,,Jackie Moore -This time baby (1979-disco),Avalon Emerson,13615,Panorama Bar Music,2017-06-05,Avalon Emerson,high,extracted from post message only
7462,,Jackie Moore -This time baby (1979-disco),Antal,14759,Panorama Bar Music,2016-05-09,Antal,high,extracted from post message only
7462,,Jackie Moore -This time baby (1979-disco),The Black Madonna !!!,16029,Panorama Bar Music,2015-04-21,The Black Madonna !!!,high,extracted from post message only
7462,,Jackie Moore -This time baby (1979-disco),The Black Madonna,16083,Panorama Bar Music,2015-04-07,The Black Madonna,high,extracted from post message only
7462,,Jackie Moore -This time baby (1979-disco),Schmutz! <3,16286,Panorama Bar Music,2015-02-09,Schmutz! <3,high,extracted from post message only
7462,,Jackie Moore -This time baby (1979-disco),"Sadar Bahar...""We won't be in and out of love, in and out baby""",17987,Panorama Bar Music,2013-12-30,"Sadar Bahar...""We won't be in and out of love, in and out baby""",medium,extracted from post message only
7466,C'hantal,The Realm (Acapella) [1992],Used (twice) by Radio Slave (Official),13622,Panorama Bar Music,2017-05-30,Used (twice) by Radio Slave (Official),medium,extracted from post message only
7467,Heavy KDrumboss) feat Mpumi,Wena,Antal...who else?,13623,Panorama Bar Music,2017-05-30,Antal...who else?,high,extracted from post message only
7468,Mall Grab,B_F_O_D_A_A_S - Hot Haus Recs,Soundstream,13624,Panorama Bar Music,2017-05-29,Soundstream,high,extracted from post message only
7473,,Global Communication- Maiden Voyage (Ripperton Edit),I guess it was Gerd Janson,17552,Panorama Bar Music,2014-03-24,I guess it was Gerd Janson.,high,extracted from post message only
7473,,Global Communication- Maiden Voyage (Ripperton Edit),Ewan Pearson Closing Track,19125,Panorama Bar Music,2013-03-16,Ewan Pearson Closing Track,high,extracted from post message only
7473,,Global Communication- Maiden Voyage (Ripperton Edit),Mano Le Tough 2 weeks ago... love it!,19259,Panorama Bar Music,2013-02-18,Mano Le Tough 2 weeks ago... love it!,high,extracted from post message only
7474,JUNIOR BOYS,WORK (PRINS THOMAS DISKOMIKS),another classic by Âme. one of the last tracks maybe around 3 or 4 PM,13631,Panorama Bar Music,2017-05-26,another classic by Âme. one of the last tracks maybe around 3 or 4 PM,medium,extracted from post message only
7474,JUNIOR BOYS,WORK (PRINS THOMAS DISKOMIKS),Dixon,15170,Panorama Bar Music,2016-01-18,Dixon,high,extracted from post message only
7474,JUNIOR BOYS,WORK (PRINS THOMAS DISKOMIKS),ame or dixon ?? unreal !!,22069,Panorama Bar Music,2011-10-03,ame or dixon ?? unreal !!,high,extracted from post message only
7477,|AEON027| Alex Niggemann,Legacy,"Âme, early morning",13635,Panorama Bar Music,2017-05-25,"Âme, early morning.",high,extracted from post message only
7478,Tim Deluxe,Transformation,Âme - last track @ Closing ❤️,13636,Panorama Bar Music,2017-05-25,Âme - last track @ Closing ❤️,high,extracted from post message only
7478,Tim Deluxe,Transformation,Jerome Sydenham,18929,Panorama Bar Music,2013-04-15,Jerome Sydenham,high,extracted from post message only
7478,Tim Deluxe,Transformation,Laurent,19029,Panorama Bar Music,2013-04-01,Laurent,high,extracted from post message only
7482,Those Guys,Love Love Love,Thank you Honey Dijon 💜,13640,Panorama Bar Music,2017-05-22,Thank you Honey Dijon 💜,high,extracted from post message only
7482,Those Guys,Love Love Love,Maurice Fulton!,14893,Panorama Bar Music,2016-04-04,Maurice Fulton!,high,extracted from post message only
7482,Those Guys,Love Love Love,Partok. *EDIT* Schmutz,15471,Panorama Bar Music,2015-11-05,"Partok.
*EDIT*
Schmutz.",high,extracted from post message only
7482,Those Guys,Love Love Love,Maurice Fulton himself friday and Palm Trax Saturday,15974,Panorama Bar Music,2015-05-13,Maurice Fulton himself friday and Palm Trax Saturday,medium,extracted from post message only
7482,Those Guys,Love Love Love,Gerd,19395,Panorama Bar Music,2013-01-28,Gerd,high,extracted from post message only
7482,Those Guys,Love Love Love,Epic moment pt.3 (can't recall who dropped it though...),21688,Panorama Bar Music,2011-12-20,Epic moment pt.3 (can't recall who dropped it though...),medium,extracted from post message only
7482,Those Guys,Love Love Love,played in the Garten,22246,Panorama Bar Music,2011-08-21,played in the Garten,high,extracted from post message only
7482,Those Guys,Love Love Love,Red D & San Soda,22309,Panorama Bar Music,2011-07-30,Red D & San Soda,high,extracted from post message only
7482,Those Guys,Love Love Love,Mr Raoul K,22363,Panorama Bar Music,2011-07-18,Mr Raoul K,high,extracted from post message only
7482,Those Guys,Love Love Love,Raoul,22372,Panorama Bar Music,2011-07-17,Raoul,high,extracted from post message only
7484,Ricardo Villalobos,Waiworinao,Dj Fett Burger,13642,Panorama Bar Music,2017-05-22,Dj Fett Burger,high,extracted from post message only
7484,Ricardo Villalobos,Waiworinao,Gerd,19350,Panorama Bar Music,2013-01-30,Gerd,high,extracted from post message only
7485,Hammer,Love Somebody (Bass edit),Gerd Janson,13643,Panorama Bar Music,2017-05-22,Gerd Janson,high,extracted from post message only
7485,Hammer,Love Somebody (Bass edit),Hammer's last tune I guess. incredible moment <3,13729,Panorama Bar Music,2017-04-11,"Hammer's last tune I guess.
incredible moment <3",high,extracted from post message only
7487,,Ben   Klock    Subzero Function    Regis Aka Sandwell District   Remix,Oliver Deutschmann,13645,Panorama Bar Music,2017-05-22,Oliver Deutschmann,high,extracted from post message only
7488,Oxia,Domino,Oliver Deutschmann,13647,Panorama Bar Music,2017-05-22,Oliver Deutschmann,high,extracted from post message only
7488,Oxia,Domino,Carl Craig,13716,Panorama Bar Music,2017-04-18,Carl Craig,high,extracted from post message only
7488,Oxia,Domino,Gerd Janson,15204,Panorama Bar Music,2016-01-07,Gerd Janson,high,extracted from post message only
7488,Oxia,Domino,Gerd Janson,16317,Panorama Bar Music,2015-02-02,Gerd Janson,high,extracted from post message only
7488,Oxia,Domino,Krystal Klear high noon with open windows,16440,Panorama Bar Music,2015-01-01,"Krystal Klear
high noon with open windows",high,extracted from post message only
7488,Oxia,Domino,gerd janson,16520,Panorama Bar Music,2014-12-15,gerd janson,high,extracted from post message only
7488,Oxia,Domino,"Mano Le Tough Goosebumps! Open windows, the sun on the floor and the energy of all people!",18371,Panorama Bar Music,2013-10-03,"Mano Le Tough

Goosebumps!
Open windows, the sun on the floor and the energy of all people!",medium,extracted from post message only
7488,Oxia,Domino,mano le tough,18374,Panorama Bar Music,2013-10-03,mano le tough,high,extracted from post message only
7489,Gwen Guthrie,Seventh Heaven,John Daly Opener,13649,Panorama Bar Music,2017-05-16,John Daly Opener,high,extracted from post message only
7497,Kink,Pocket Piano (Breakbeat mix),Virginia!,13658,Panorama Bar Music,2017-05-09,Virginia!,high,extracted from post message only
7497,Kink,Pocket Piano (Breakbeat mix),DISCODROMO!!!,15834,Panorama Bar Music,2015-06-29,DISCODROMO!!!,high,extracted from post message only
7498,Colm III,Take you high (Mansion Mix),Paramida,13659,Panorama Bar Music,2017-05-09,Paramida,high,extracted from post message only
7499,Voilaaa,African Music,Tama Sumo,13663,Panorama Bar Music,2017-05-04,Tama Sumo,high,extracted from post message only
7500,Terrence Parker,Saved Forever (C2 Mix),Somewhen @ garten,13664,Panorama Bar Music,2017-05-04,Somewhen @ garten,high,extracted from post message only
7501,Joe Claussell,Marco Polo,Tama Sumo <3 what a beautiful monday morning <3,13665,Panorama Bar Music,2017-05-03,Tama Sumo <3 what a beautiful monday morning <3,high,extracted from post message only
7501,Joe Claussell,Marco Polo,Tama Sumo:,13679,Panorama Bar Music,2017-05-01,Tama Sumo:,high,extracted from post message only
7509,Traumprinz,Intrinity [TRAUMPRINZ04],somewhen @ garten,13674,Panorama Bar Music,2017-05-01,somewhen @ garten,high,extracted from post message only
7510,,Dubtribe Sound System (No Puedo Estar Despierto),Roi Perez @ Garten 🏢🌴,13676,Panorama Bar Music,2017-05-01,Roi Perez @ Garten 🏢🌴,high,extracted from post message only
7512,Omar S,Set It Out,Tama <3,13678,Panorama Bar Music,2017-05-01,Tama <3,high,extracted from post message only
7512,Omar S,Set It Out,Roi Perez,16998,Panorama Bar Music,2014-08-06,Roi Perez,high,extracted from post message only
7512,Omar S,Set It Out,Tama Sumo Set It Out,18145,Panorama Bar Music,2013-11-25,"Tama Sumo
Set It Out",high,extracted from post message only
7516,Dennis Ferrer,Son Of Raw,Mike Huckaby,13683,Panorama Bar Music,2017-05-01,Mike Huckaby,high,extracted from post message only
7516,Dennis Ferrer,Son Of Raw,"Margaret Dygas last track.. ""You don't know.""",17933,Panorama Bar Music,2014-01-03,"Margaret Dygas last track..

""You don't know.""",high,extracted from post message only
7516,Dennis Ferrer,Son Of Raw,Dygas,20916,Panorama Bar Music,2012-04-09,Dygas,high,extracted from post message only
7516,Dennis Ferrer,Son Of Raw,Gerd Janson,21248,Panorama Bar Music,2012-02-20,Gerd Janson,high,extracted from post message only
7519,Chez Damier,Untitled (b1),Mike Huckaby,13687,Panorama Bar Music,2017-05-01,Mike Huckaby,high,extracted from post message only
7519,Chez Damier,Untitled (b1),tama. maybe somebody knows the track which came directly after this one?,20070,Panorama Bar Music,2012-10-08,tama. maybe somebody knows the track which came directly after this one?,medium,extracted from post message only
7520,GLounge,The Nighttrain,Tama Sumo,13688,Panorama Bar Music,2017-05-01,Tama Sumo,high,extracted from post message only
7521,Kenix feat. Bobby Youngblood,There's Never Been (No One Like You),Tama Sumo monday morning,13689,Panorama Bar Music,2017-05-01,Tama Sumo monday morning,high,extracted from post message only
7522,Johnick,"c'mon baby ""give it up""",Mike,13690,Panorama Bar Music,2017-05-01,Mike,high,extracted from post message only
7522,Johnick,"c'mon baby ""give it up""",Radio Slave,17566,Panorama Bar Music,2014-03-19,Radio Slave...,high,extracted from post message only
7522,Johnick,"c'mon baby ""give it up""",Mike Huckaby (?),18259,Panorama Bar Music,2013-10-28,Mike Huckaby (?),medium,extracted from post message only
7522,Johnick,"c'mon baby ""give it up""",Soundstream,19351,Panorama Bar Music,2013-01-29,Soundstream...,high,extracted from post message only
7522,Johnick,"c'mon baby ""give it up""",Tama,20383,Panorama Bar Music,2012-08-06,Tama...,high,extracted from post message only
7522,Johnick,"c'mon baby ""give it up""",Prosumer,20520,Panorama Bar Music,2012-06-25,Prosumer,high,extracted from post message only
7522,Johnick,"c'mon baby ""give it up""",Soundstream <3,20925,Panorama Bar Music,2012-04-09,"Soundstream
<3",high,extracted from post message only
7523,Sound Stream,Aqua Dance,Mike,13691,Panorama Bar Music,2017-05-01,Mike,high,extracted from post message only
