Date,Year,Month,EventTitle,Rooms,ArtistsPerRoom,Pressetext,SourceURL,Notes
2026-04-25,2026,April,Klubnacht,"Panorama Bar, Berghain",Panorama Bar: Victor | Natascha Kann | Vera | Polygonia | Roi Perez | Claude VonStroke | DJ Dustin; Berghain: Barker | Rosati Live | Amanda Mussi | Developer | Steffi | Stojche | Anika Kunst | Dotdat,"***nd_baumecker fällt leider aus. Victor spielt an seiner Stelle***Der Amsterdamer Rosati hat sich in den vergangenen Jahren mit Veröffentlichungen auf Labels wie Dolly, und seinem eigenen Global Pulse profiliert. Statt sich auf rein synthetische Texturen zu verlassen, integriert Rosati auf seiner aktuellen EP Divina Nostalgia auf Fuse Imprint analoge Instrumentierung, von echten Bassläufen bis hin zu Rhodes-Akkorden, bricht damit die kühle Funktionalität des Techno auf und ersetzt sie durch eine organische Dynamik, die eher an die Detroiter Schule als an europäische Härte erinnert. Seine Herangehensweise, Inspiration auch aus anderen musikalischen Bereichen zu schöpfen, führt zu einem Klangbild, das Dub-Elemente und komplexe Perkussion als erzählerisches Element begreift. Rosati performt zu dieser Klubnacht live im Berghain. Zum zweiten Mal spielt der in Goa ansässige, indische DJ und Producer Dotdat im Club. Fernab von regionalen Klischees operiert Dotdat an der Schnittstelle von hypnotischer Dichte und detroit-affiner Groovigkeit. Auf Labels wie Symbolism oder Truncate (mit dem er auch kollaborierte) zeigt er eine Vorliebe für reduzierte, aber physisch präsente Rhythmik, die auf unnötige Effekthascherei verzichtet. In der Panorama Bar kommt unter anderem Claude VonStroke aus Los Angeles, der bei seinem letzten (Comeback-)Gig im letzten Sommer bewiesen hat, dass er den Dancefloor immer noch auf korrekteste Weise auseinandernehmen kann.",https://www.berghain.de/de/event/80722/,Derived from berghain/klubnacht_2024_2026.md
2026-05-02,2026,May,Klubnacht,"Berghain, Panorama Bar, Garten, Säule",Berghain: Rene Wise | Ben Klock | Kittin | Norman Nodge | Marcel Dettmann | Reka Zalan | Laura BCR; Panorama Bar: YAMA | Mayurashka | Avalon Emerson | Virginia | Gabrielle Kwarteng; Garten: Tama Sumo | Paulete Lindacelva; Säule: Portable Live,"Panorama-Bar-Premiere für diese zwei japanischen DJs: Mayurashka, eng verwoben mit der Little Big-Clique, pflegt eine Ästhetik der kontrollierten Eklektik. In ihren Sets und Produktionen auf Labels wie Studio Barnhus treffen Post-Punk-Fragmente auf Acid-Strukturen. Diese Vorliebe für das Unvorhersehbare zeugt von einer Sozialisation in den Plattenläden Shibuyas. Ihr zur Seite steht YAMA, deren Ansatz in der Kansai-Region wurzelt. Als tragende Säule des Newtone Records Kollektivs in Osaka operiert sie an den Schnittstellen von Dub-Elementen und perkussivem House. YAMA verzichtet konsequent auf plakative Effekte; ihre Selektion besticht durch eine räumliche Tiefe, die den Fokus auf die rhythmische Phrasierung legt. Mit Ben, Marcel und Kittin gibt es geballte Techno-Power auf dem großen Floor; ergänzt wird das Programm dieser Klubnacht durch einen Live Act von Alan Abrahams alias Portable in der Säule. Abrahams bricht die Statik elektronischer Live-Acts durch seinen markanten Gesang auf, der zwischen Melancholie und futuristischem Soul changiert. Nachzuhören auf seinem aktuellen Album African Ambient Live at Funkhaus (Circus Company), auf dem er auf die Kickdrum verzichtet, den Fokus auf ätherische Pads und polyrhythmische Segmente legt und seine Musik somit in eine kontemplative Sphäre führt.",https://www.berghain.de/de/event/80723/,Derived from berghain/klubnacht_2024_2026.md
2026-05-09,2026,May,Klubnacht,"Panorama Bar, Berghain, Garten, Säule",Panorama Bar: Alinka B2B Budino | Nat Wendell | Kai Alcé | Massimiliano Pagliara DJ + Live with Orchestra | Mike Starr; Berghain: Mary Yuzovskaya | Paula Koski | Altinbas | Beatrice | Marcal | Planetary Assault Systems Live | Efdemin | Amotik; Garten: Rotciv B2B Jorkes | Sara Miller B2B Kid Simius; Säule: Hekt Live,"Zehn Jahre nach Arc Angel kehrt Luke Slater als Planetary Assault Systems mit Planetary People auf Ostgut Ton zurück. Das Album, eine Synthese aus Studioarbeit und Live-Erfahrung, manifestiert Slaters Status als Architekt polyrhythmischer, industrieller Texturen. In Tracks wie “Into The Night” oder dem tribalistischen “Labyrinth” zeigt sich seine Fähigkeit, Korrosion und Vorwärtsdrang zu vereinen. Während “Beton Brut” durch seine architektonische Härte besticht, beweist “Ha Jam” ein Gespür für funktionalen Funk. Planetary People erscheint am 15. Mai, zu dieser Klubnacht spielt Slater live im Berghain. In der Säule wird es einen Live Act des schwedischen Produzenten Hekt geben. Mit seinem Anfang Mai auf Numbers erscheinenden Debütalbum Forever emanzipiert er sich endgültig von reiner Funktionalität; zwischen IDM-Anleihen und dubbiger Melancholie bleibt seine rhythmische Präzision jedoch immer das tragende Element. In seinen Live-Sets übersetzt Hekt diese Studio-Nuancen in eine physische Erfahrung, die durch subtile Modulationen und eine klangliche Tiefe überzeugt. Der in New York geborene und in Atlanta lebende Kai Alcé gilt als einer der konsequentesten Bewahrer der Deep-House-Tradition. Mit seinem Label NDATL Muzik kuratiert er einen Sound, der Soul-Einflüsse und Jazz-Affinität ohne nostalgische Verklärung in die Gegenwart überführt. Alcé spielt heute Nacht in der Panorama Bar. Und es gibt noch etwas zu feiern. Ab 12 Uhr feiert der Panorama Bar Resident Massimiliano Pagliara seinen Album Release 20 Years Of Massimiliano Pagliara: Selected Unreleased Works . Dafür gibt es einige b2b im Garten und der Panorama Bar. Für sein Set wird er von den Musikern Jules Etienne (Guitar), Alessandro Tartari (Vocals), Unconscious Honey (Vocals), Snax (Keys), Peter Hinz (Percussions), Ben Holz (keys) begleitet.",https://www.berghain.de/de/event/80724/,Derived from berghain/klubnacht_2024_2026.md
2026-05-16,2026,May,Klubnacht,"Berghain, Panorama Bar",Berghain: Verraco | SORCERY Live | Miia Magia | Vincent Neumann | fr.JPLA | Olivia Mendez | Andy Martin | Alex Levin; Panorama Bar: Loren | Nick Höppner | Children of Valis | Jovonn | Ogazón B2B Ryan Elliott | Stacey Hotwaxx Hale,"Beeinflusst durch den Detroit-Techno eines Robert Hood oder Kenny Larkin, entziehen sich die mittlerweile in Amsterdam ansässigen Shelter-Residents Children of Valis einer starren Genre-Zuweisung. Das nach dem römischen Namen des Flusses Waal benannte Duo bietet ein klangliches Understatement, das eher auf rhythmische Texturen als auf Peak-Time-Effekte setzt. Als Teil des Amsterdamer Kollektivs VBX stehen sie für eine spezifische Ästhetik: ein eher reduzierter, treibender Minimal-House-Sound mit starkem Fokus auf Groove und Subbässe. Children of Valis spielen zu dieser Klubnacht das erste Mal in der Panorama Bar. Der US-amerikanische DJ und Producer Jovonn verkörpert die raue Eleganz des New Yorker House-Sounds. Seit seinen ersten Platten Anfang der 90er Jahre pflegt der Brooklyner eine Ästhetik, die Garage-Wurzeln mit deepen, oft jazzigen Untertönen und einer markanten, körnigen Produktion verbindet. Auch als Gründer von Labels wie Goldtone und Body 'N Deep hat er an der Geschichte eines zeitlosen House-Sounds weitergeschrieben. Im Berghain gibt es heute ein Live-Set des kanadischen Producers und Drummers Merlin Eltore alias ­SORCERY, bekannt für die Verzahnung von akustischer Perkussion und elektronischer Synthese.",https://www.berghain.de/de/event/80725/,Derived from berghain/klubnacht_2024_2026.md
2026-05-23,2026,May,Klubnacht,"Panorama Bar, Berghain, Garten",Panorama Bar: ariel me llamo | Ed Davenport | Kat Davids | Bella Boo | Jump Source Live | John Tejada | Foehn & Jerome; Berghain: Denise Rabe | Justine Perry | Dustin Zahn | Nørbak | Alienata | JakoJako | Arthur Robert Live | DJ Nobu | Answer Code Request; Garten: Franziska Berns | NIKS,"Der in Berlin ansässige Arthur Robert hat sich in den vergangenen zehn Jahren als präziser Producer eines modernen, funktionalen Techno-Entwurfs etabliert. Seine Releases, unter anderem auf Labels wie Figure, hereandthere und Hayes, zeichnen sich durch eine bemerkenswerte klangliche Reinheit und eine Vorliebe für komplexe, synkopierte Rhythmen aus. Robert verzichtet auf effekthascherische Momente und setzt stattdessen auf eine hypnotische Schichtung von Texturen. Seine Sets spiegeln diese Detailversessenheit wider: Es ist ein kompromissloser, aber eleganter Vorwärtsdrang, der die Tradition des Loop-Techno mit einer zeitgenössischen, kristallinen Soundästhetik verbindet. Robert spielt zu dieser Klubnacht live im Berghain. Jump Source, das Projekt der Montrealer Produzenten Patrick Holland und Francis Latreille (Priori), markiert eine Rückbesinnung auf die kooperative Studio-Improvisation. Auf dem von Priori mitgegründeten Label NAFF pflegen sie eine Ästhetik, die zwischen dubbigem House, Ambient-Strukturen, quirligen Synth-Sequenzen und präzisem Sound-Design oszilliert. Nach sechs Maxis kam Ende April mit Fold ihr Debütalbum, mit dem sie an den Boom der elektronischen Artist Alben der 2000er Jahre anknüpfen wollen und einen ordentlichen Schuss Indie-Pop-Sensibilität und Folktronica-Zitate in ihre Produktionen injiziert haben. Jump Source spielen live in der Panorama Bar.",https://www.berghain.de/de/event/80726/,Derived from berghain/klubnacht_2024_2026.md
2026-05-30,2026,May,Klubnacht,"Berghain, Panorama Bar, Garten",Berghain: Phase Fatale | Blue Hour | D.Dan | Jelena | Kameliia | Abstract Division | Darwin; Panorama Bar: Radio Slave B2B Mochakk | Danielle | Red Rack'em | Monty Luke | DJ Minx | E-Talking; Garten: Luke Una | Khadija,"Der in Seoul geborene und über die DIY-Warehouse-Kultur Seattles nach Berlin gekommene D. Dan ist von seinem Werdegang vom Schlagzeuger zum Resident-DJ von Mala Junta geprägt. Sein Sound lebt von einer perkussiven Komplexität und einer fast elastischen Bass-Modulation. In seinen technisch präzise umgesetzten Sets setzt er auf eine hypnotische Kontinuität, die durch subtile Polyrhythmik und eine nuancierten Schichtung von Synthesizer-Sequenzen besticht. Sein eigenes Label summerpup, der Name ist eine Referenz an seine koreanischen Wurzeln und sein Geburtsjahr, dient als Plattform für eine sehr spezifische Form der loop-orientierten Hypnose. D.Dan spielt zur heutigen Klubnacht im Berghain. Seit der Gründung im Jahr 2006 durch Matt Edwards alias Radio Slave und James Masters hat sich Rekids als eine der verlässlichsten Instanzen für einen raumgreifenden, oft hypnotischen Entwurf von Techno und House etabliert, der kontinuierlich die Schnittmenge zwischen britischer Edit-Kultur und der rohen Funktionalität Chicagos und Detroits definiert. Zum 20-Jährigen bespielt Edwards mit seinem Label ab 12 Uhr Sonntagmittags die Panorama Bar. Das Programm spannt einen Bogen von britischer Club-Historie bis hin zum Detroiter Motorcity Erbe – und wird, so viel sei verraten, mit einem ungewöhnlichen back2back enden.",https://www.berghain.de/de/event/80727/,Derived from berghain/klubnacht_2024_2026.md
2026-06-06,2026,June,Klubnacht,"Panorama Bar, Berghain",Panorama Bar: Yamour | Sugar Free | Lakuti | Virginia | Tijana T | Moopie | Naomi; Berghain: Steffi | Maemm | CHAMI face 2 face OPH | Don Williams | Barker | Dasha Rush | Sonhan,"Maemm ist eine Pariser DJ und Co-Gründerin des 2021 ins Leben gerufenen Kollektifs La Taquinerie, das sich interdisziplinär zwischen Ambient, Videokunst und Clubkultur bewegt. Sie hält eine Residency im Pariser Club La Gare / Le Gore und bewegt sich stilistisch in hypnotischen, oft psychedelisch unterlegten Klangräumen mit roher Ästhetik. Der Belgier Sonhan ist Kurator der in Brüssel ansässigen, sonntäglichen Veranstaltungsreihe Metropolis, seine DJ-Sets sind von tiefen, physischen Frequenzen und experimentellen Rhythmen geprägt. Mit CHAMI und OPH stehen sich zu dieser Klubnacht außerdem wieder zwei DJs zu einem gemeinsamen Set gegenüber, die sich mit zwei Mixern und vier Plattenspielern musikalisch synchronisieren werden. In der Panorama Bar bricht die in Madrid geborene Sugar Free lineare Strukturen auf. Als erfahrene Diggerin ist sie für unkonventionelle Sets bekannt, die Genregrenzen zwischen House, Breakbeats und Trance-Derivaten bewusst übergehen. Yamour ist eine gebürtige Berlinerin, ist seit 2019 feste Mitarbeiterin der Kreuzberger Plattenladen-Institution Hard Wax ist. Ihre Selektion stützt sich direkt auf die historischen Wurzeln von Detroiter Techno und Chicago House, die sie zu einem zeitlosen Vinyl-Set verbindet.",https://www.berghain.de/de/event/80728/,Derived from berghain/klubnacht_2024_2026.md
2026-06-13,2026,June,Klubnacht,"Panorama Bar, Berghain, Säule",Panorama Bar: Chloé | Malika | Zjoso | Xiaolin | Budino | Ben Klock | Edward; Berghain: Rødhåd | Richard Akingbehin | Pink Concrete | Decoder | Jesse G | MARRØN | Beste Hira; Säule: Lone Live,"Der britische Produzent Matt Cutler alias Lone, seit den frühen 2000ern aktiv und 2008 mit dem Hip-Hop-inspirierten Debüt Lemurian gestartet, präsentiert zu dieser Klubnacht in der Säule ein Live-Set zu seinem neuen Album Hyperphantasia (Greco-Roman). Seine erste LP seit fünf Jahren bündelt die Eckpfeiler seines Katalogs,von Ambient über Rave-Klassizismus bis House, zu einer maximalistischen, synästhetischen Werkschau. Neben Referenzen an Hardcore und Jungle bricht das Album seine bisherige Sample-Ästhetik durch Kollaborationen mit Acts wie Ell Murphy oder BikÙkÙ auf und öffnet sich zu einem synthetischen Future-Pop. Im Berghain gibt es ein Wiederhören mit Decoder, der im letzten Dezember ein beeindruckendes Debüt gegeben hat. Seine aktuelle EP Alchemy, erschienen auf T3R, errichtet aus reduzierten Elementen einen erdig klingenden Tempel, in dem ausgewählte Komponenten einen kraftvollen und beständigen Antrieb erzeugen. Sein Panorama Bar Debüt gibt der australische DJ Zjoso. Der in Melbourne lebende Gründer der Plattform Tribqu bewegt sich musikalisch zwischen Street Soul, Deep House der 90er, Dub Reggae und UK Garage.",https://www.berghain.de/de/event/80729/,Derived from berghain/klubnacht_2024_2026.md
2026-06-20,2026,June,Klubnacht,"Berghain, Panorama Bar, Garten",Berghain: Kwartz | Nastya Vogan | Elisa Bee | Lolsnake | Truncate | DVS1 | Chontane; Panorama Bar: CRYME | YELLOWUHURU | Helena Hauff | Victor | Lea Occhi; Garten: Soundstream | Marie Montexier,"Nastya Vogan ist Resident-DJ des Kiewer Clubs ∄. Die studierte Komponistin bricht klassische Strukturen auf und übersetzt sie in unterkühlte Electro-Arrangements, raue Leftfield-Rhythmen und komplexe Breakbeats. CRYME feiert in dieser Klubnacht sein Debüt in der Panorama Bar. Der in Berlin lebende DJ und Kurator des Kollektivs Seven hat sich durch ein feinsinniges Gespür für hypnotische Stimmungen einen Namen gemacht. Seine Sets zeichnen sich durch ein deepes, teils reduziertes Fundament aus, in dem er filigrane Loops und perkussive Schichten zu einem treibenden Groove verwebt. Kontrastiert wird dies durch den kompromisslosen Sound von Helena Hauff. Die Hamburgerin treibt ihre Sets mit ihrer unverkennbaren Mixtur aus Acid, rauen EBM-Strukturen und dystopischem Industrial Electro voran. Ihr Debüt gibt die Tokioter DJ-Institution YELLOWUHURU. Seine rhythmisch vielschichtigen Selektionen bewegen sich fließend im Grenzbereich zwischen Deep House, Leftfield-Techno und organischen Grooves.",https://www.berghain.de/de/event/80730/,Derived from berghain/klubnacht_2024_2026.md
2026-06-27,2026,June,Klubnacht,,,"Die in Gent lebende Marie-Julie spannt in ihren Vinyl-only-Sets agierend einen Bogen von reduzierten, repetitiven Sequenzen hin zu energetischem, druckvollem Techno, der moderne Grooves präzise mit Elementen des klassischen Oldschool-Sounds verzahnt. Die südkoreanische, mittlerweile in Berlin lebende Künstlerin Cosmo steht für einen hypnotischen Fluss, der deepere House-Formate fließend mit Balearic-Nuancen und subtilen Rhythmen zusammenführt. Der New Yorker Galcher Lustwerk steht seit seinem wegweisenden Mixtape 100% Galcher für ein ganz eigenes Subgenre. Seine charakteristischen Produktionen und Sets betten staubige, jazzige Lo-Fi-Deep-House-Fundamente in eine von unaufgeregten Spoken-Word-Vocal-Fragmente getragene Post-Hip-Hop-Atmosphäre ein. Komplettiert wird diese Klubnacht in der Panorama Bar durch den in Wien lebenden DJ und social scientist Rumi von Baires. Der gebürtige Argentinier bewegt sich mühelos im Grenzbereich von klassischem House und Breaks, wobei seine Sets von organischen, afro-latinamerikanischen Rhythmen sowie Elementen der queeren Ballroom-Kultur geprägt sind.",https://www.berghain.de/de/event/80731/,Derived from berghain/klubnacht_2024_2026.md
